,nome_infraestrutura,resumo_infraestrutura,data,tipo_de_infraestrutura,medida
27391,Aguieira,92.4,2015-05-01,albufeira,metro_cubico
27392,Aguieira,87.0,2015-06-01,albufeira,metro_cubico
27393,Aguieira,76.8,2015-07-01,albufeira,metro_cubico
27394,Aguieira,68.3,2015-08-01,albufeira,metro_cubico
27395,Aguieira,62.4,2015-09-01,albufeira,metro_cubico
27396,Caldeirão,79.3,2014-10-01,albufeira,metro_cubico
27397,Caldeirão,76.1,2014-11-01,albufeira,metro_cubico
27398,Caldeirão,54.9,2014-12-01,albufeira,metro_cubico
27399,Caldeirão,75.2,2015-01-01,albufeira,metro_cubico
27400,Caldeirão,83.3,2015-02-01,albufeira,metro_cubico
27401,Caldeirão,94.0,2015-03-01,albufeira,metro_cubico
27402,Caldeirão,92.4,2015-04-01,albufeira,metro_cubico
27403,Caldeirão,79.2,2015-05-01,albufeira,metro_cubico
27404,Caldeirão,79.9,2015-06-01,albufeira,metro_cubico
27405,Caldeirão,71.2,2015-07-01,albufeira,metro_cubico
27406,Caldeirão,56.3,2015-08-01,albufeira,metro_cubico
27407,Caldeirão,50.7,2015-09-01,albufeira,metro_cubico
27408,Fronhas,37.0,2014-10-01,albufeira,metro_cubico
27409,Fronhas,61.2,2014-11-01,albufeira,metro_cubico
27410,Fronhas,38.6,2014-12-01,albufeira,metro_cubico
27411,Fronhas,38.6,2015-01-01,albufeira,metro_cubico
27412,Fronhas,61.2,2015-02-01,albufeira,metro_cubico
27413,Fronhas,37.0,2015-03-01,albufeira,metro_cubico
27414,Fronhas,41.2,2015-04-01,albufeira,metro_cubico
27415,Fronhas,48.6,2015-05-01,albufeira,metro_cubico
27416,Fronhas,45.2,2015-06-01,albufeira,metro_cubico
27417,Fronhas,37.7,2015-07-01,albufeira,metro_cubico
27418,Fronhas,31.1,2015-08-01,albufeira,metro_cubico
27419,Fronhas,30.0,2015-09-01,albufeira,metro_cubico
27420,Lagoa Comprida,74.9,2014-10-01,albufeira,metro_cubico
27421,Lagoa Comprida,91.4,2014-11-01,albufeira,metro_cubico
27422,Lagoa Comprida,66.8,2014-12-01,albufeira,metro_cubico
27423,Lagoa Comprida,58.5,2015-01-01,albufeira,metro_cubico
27424,Lagoa Comprida,68.3,2015-02-01,albufeira,metro_cubico
27425,Lagoa Comprida,67.6,2015-03-01,albufeira,metro_cubico
27426,Lagoa Comprida,76.8,2015-04-01,albufeira,metro_cubico
27427,Lagoa Comprida,78.7,2015-05-01,albufeira,metro_cubico
27428,Lagoa Comprida,80.4,2015-06-01,albufeira,metro_cubico
27429,Lagoa Comprida,69.7,2015-07-01,albufeira,metro_cubico
27430,Lagoa Comprida,62.5,2015-08-01,albufeira,metro_cubico
27431,Lagoa Comprida,65.3,2015-09-01,albufeira,metro_cubico
27432,Vale do Rossim,25.4,2014-10-01,albufeira,metro_cubico
27433,Vale do Rossim,44.1,2014-11-01,albufeira,metro_cubico
27434,Vale do Rossim,10.1,2014-12-01,albufeira,metro_cubico
27435,Vale do Rossim,23.6,2015-01-01,albufeira,metro_cubico
27436,Vale do Rossim,58.0,2015-02-01,albufeira,metro_cubico
27437,Vale do Rossim,45.4,2015-03-01,albufeira,metro_cubico
27438,Vale do Rossim,49.5,2015-04-01,albufeira,metro_cubico
27439,Vale do Rossim,61.9,2015-05-01,albufeira,metro_cubico
27440,Vale do Rossim,62.9,2015-06-01,albufeira,metro_cubico
27441,Vale do Rossim,58.4,2015-07-01,albufeira,metro_cubico
27442,Vale do Rossim,54.9,2015-08-01,albufeira,metro_cubico
27443,Vale do Rossim,40.7,2015-09-01,albufeira,metro_cubico
27444,Bravura,63.6,2014-10-01,albufeira,metro_cubico
27445,Bravura,90.1,2014-11-01,albufeira,metro_cubico
27446,Bravura,90.2,2014-12-01,albufeira,metro_cubico
27447,Bravura,93.1,2015-01-01,albufeira,metro_cubico
27448,Bravura,99.5,2015-02-01,albufeira,metro_cubico
27449,Bravura,97.7,2015-03-01,albufeira,metro_cubico
27450,Bravura,97.4,2015-04-01,albufeira,metro_cubico
27451,Bravura,92.4,2015-05-01,albufeira,metro_cubico
27452,Bravura,86.5,2015-06-01,albufeira,metro_cubico
27453,Bravura,79.3,2015-07-01,albufeira,metro_cubico
27454,Bravura,72.9,2015-08-01,albufeira,metro_cubico
27455,Bravura,68.0,2015-09-01,albufeira,metro_cubico
27456,S. Domingos,73.2,2014-10-01,albufeira,metro_cubico
27457,S. Domingos,87.3,2014-11-01,albufeira,metro_cubico
27458,S. Domingos,88.5,2014-12-01,albufeira,metro_cubico
27459,S. Domingos,93.8,2015-01-01,albufeira,metro_cubico
27460,S. Domingos,94.0,2015-02-01,albufeira,metro_cubico
27461,S. Domingos,91.1,2015-03-01,albufeira,metro_cubico
27462,S. Domingos,88.5,2015-04-01,albufeira,metro_cubico
27463,S. Domingos,83.4,2015-05-01,albufeira,metro_cubico
27464,S. Domingos,78.0,2015-06-01,albufeira,metro_cubico
27465,S. Domingos,71.9,2015-07-01,albufeira,metro_cubico
27466,S. Domingos,66.2,2015-08-01,albufeira,metro_cubico
27467,S. Domingos,61.1,2015-09-01,albufeira,metro_cubico
27468,Alvito,48.9,2014-10-01,albufeira,metro_cubico
27469,Alvito,52.2,2014-11-01,albufeira,metro_cubico
27470,Alvito,52.8,2014-12-01,albufeira,metro_cubico
27471,Alvito,53.4,2015-01-01,albufeira,metro_cubico
27472,Alvito,53.5,2015-02-01,albufeira,metro_cubico
27473,Alvito,54.9,2015-03-01,albufeira,metro_cubico
27474,Alvito,64.7,2015-04-01,albufeira,metro_cubico
27475,Alvito,67.7,2015-05-01,albufeira,metro_cubico
27476,Alvito,64.7,2015-06-01,albufeira,metro_cubico
27477,Alvito,60.7,2015-07-01,albufeira,metro_cubico
27478,Alvito,61.9,2015-08-01,albufeira,metro_cubico
27479,Alvito,60.1,2015-09-01,albufeira,metro_cubico
27480,Campilhas,58.9,2014-10-01,albufeira,metro_cubico
27481,Campilhas,97.9,2014-11-01,albufeira,metro_cubico
27482,Campilhas,100.0,2014-12-01,albufeira,metro_cubico
27483,Campilhas,100.0,2015-01-01,albufeira,metro_cubico
27484,Campilhas,100.0,2015-02-01,albufeira,metro_cubico
27485,Campilhas,100.0,2015-03-01,albufeira,metro_cubico
27486,Campilhas,100.0,2015-04-01,albufeira,metro_cubico
27487,Campilhas,88.1,2015-05-01,albufeira,metro_cubico
27488,Campilhas,76.9,2015-06-01,albufeira,metro_cubico
27489,Campilhas,63.2,2015-07-01,albufeira,metro_cubico
27490,Campilhas,52.8,2015-08-01,albufeira,metro_cubico
27491,Campilhas,48.0,2015-09-01,albufeira,metro_cubico
27492,Fonte Serne,52.9,2014-10-01,albufeira,metro_cubico
27493,Fonte Serne,65.3,2014-11-01,albufeira,metro_cubico
27494,Fonte Serne,72.2,2014-12-01,albufeira,metro_cubico
27495,Fonte Serne,76.4,2015-01-01,albufeira,metro_cubico
27496,Fonte Serne,78.3,2015-02-01,albufeira,metro_cubico
27497,Fonte Serne,79.2,2015-03-01,albufeira,metro_cubico
27498,Fonte Serne,80.2,2015-04-01,albufeira,metro_cubico
27499,Fonte Serne,73.2,2015-05-01,albufeira,metro_cubico
27500,Fonte Serne,66.3,2015-06-01,albufeira,metro_cubico
27501,Fonte Serne,57.6,2015-07-01,albufeira,metro_cubico
27502,Fonte Serne,50.0,2015-08-01,albufeira,metro_cubico
27503,Fonte Serne,45.0,2015-09-01,albufeira,metro_cubico
27504,Monte Gato,86.1,2014-10-01,albufeira,metro_cubico
27505,Monte Gato,100.0,2014-11-01,albufeira,metro_cubico
27506,Monte Gato,100.0,2014-12-01,albufeira,metro_cubico
27507,Monte Gato,100.0,2015-01-01,albufeira,metro_cubico
27508,Monte Gato,100.0,2015-02-01,albufeira,metro_cubico
27509,Monte Gato,100.0,2015-03-01,albufeira,metro_cubico
27510,Monte Gato,100.0,2015-04-01,albufeira,metro_cubico
27511,Monte Gato,100.0,2015-05-01,albufeira,metro_cubico
27512,Monte Gato,98.2,2015-06-01,albufeira,metro_cubico
27513,Monte Gato,90.3,2015-07-01,albufeira,metro_cubico
27514,Monte Gato,84.9,2015-08-01,albufeira,metro_cubico
27515,Monte Gato,81.7,2015-09-01,albufeira,metro_cubico
27516,Monte Migueis,74.9,2014-10-01,albufeira,metro_cubico
27517,Monte Migueis,100.0,2014-11-01,albufeira,metro_cubico
27518,Monte Migueis,99.9,2014-12-01,albufeira,metro_cubico
27519,Monte Migueis,99.9,2015-01-01,albufeira,metro_cubico
27520,Monte Migueis,99.9,2015-02-01,albufeira,metro_cubico
27521,Monte Migueis,99.9,2015-03-01,albufeira,metro_cubico
27522,Monte Migueis,96.6,2015-04-01,albufeira,metro_cubico
27523,Monte Migueis,92.1,2015-05-01,albufeira,metro_cubico
27524,Monte Migueis,88.0,2015-06-01,albufeira,metro_cubico
27525,Monte Migueis,79.3,2015-07-01,albufeira,metro_cubico
27526,Monte Migueis,73.7,2015-08-01,albufeira,metro_cubico
27527,Monte Migueis,67.9,2015-09-01,albufeira,metro_cubico
27528,Monte da Rocha,49.6,2014-10-01,albufeira,metro_cubico
27529,Monte da Rocha,60.0,2014-11-01,albufeira,metro_cubico
27530,Monte da Rocha,63.5,2014-12-01,albufeira,metro_cubico
27531,Monte da Rocha,64.5,2015-01-01,albufeira,metro_cubico
27532,Monte da Rocha,64.5,2015-02-01,albufeira,metro_cubico
27533,Monte da Rocha,64.4,2015-03-01,albufeira,metro_cubico
27534,Monte da Rocha,64.7,2015-04-01,albufeira,metro_cubico
27535,Monte da Rocha,60.2,2015-05-01,albufeira,metro_cubico
27536,Monte da Rocha,53.6,2015-06-01,albufeira,metro_cubico
27537,Monte da Rocha,44.6,2015-07-01,albufeira,metro_cubico
27538,Monte da Rocha,37.9,2015-08-01,albufeira,metro_cubico
27539,Monte da Rocha,34.5,2015-09-01,albufeira,metro_cubico
27540,Odivelas,49.7,2014-10-01,albufeira,metro_cubico
27541,Odivelas,52.4,2014-11-01,albufeira,metro_cubico
27542,Odivelas,52.9,2014-12-01,albufeira,metro_cubico
27543,Odivelas,54.1,2015-01-01,albufeira,metro_cubico
27544,Odivelas,54.6,2015-02-01,albufeira,metro_cubico
27545,Odivelas,53.4,2015-03-01,albufeira,metro_cubico
27546,Odivelas,51.9,2015-04-01,albufeira,metro_cubico
27547,Odivelas,46.0,2015-05-01,albufeira,metro_cubico
27548,Odivelas,45.0,2015-06-01,albufeira,metro_cubico
27549,Odivelas,42.7,2015-07-01,albufeira,metro_cubico
27550,Odivelas,40.1,2015-08-01,albufeira,metro_cubico
27551,Odivelas,34.6,2015-09-01,albufeira,metro_cubico
27552,Pego do Altar,51.9,2014-10-01,albufeira,metro_cubico
27553,Pego do Altar,64.2,2014-11-01,albufeira,metro_cubico
27554,Pego do Altar,61.4,2014-12-01,albufeira,metro_cubico
27555,Pego do Altar,68.9,2015-01-01,albufeira,metro_cubico
27556,Pego do Altar,71.6,2015-02-01,albufeira,metro_cubico
27557,Pego do Altar,72.0,2015-03-01,albufeira,metro_cubico
27558,Pego do Altar,71.8,2015-04-01,albufeira,metro_cubico
27559,Pego do Altar,62.1,2015-05-01,albufeira,metro_cubico
27560,Pego do Altar,51.2,2015-06-01,albufeira,metro_cubico
27561,Pego do Altar,39.2,2015-07-01,albufeira,metro_cubico
27562,Pego do Altar,28.9,2015-08-01,albufeira,metro_cubico
27563,Pego do Altar,24.2,2015-09-01,albufeira,metro_cubico
27564,Roxo,54.0,2014-10-01,albufeira,metro_cubico
27565,Roxo,60.3,2014-11-01,albufeira,metro_cubico
27566,Roxo,61.0,2014-12-01,albufeira,metro_cubico
27567,Roxo,61.9,2015-01-01,albufeira,metro_cubico
27568,Roxo,61.8,2015-02-01,albufeira,metro_cubico
27569,Roxo,61.4,2015-03-01,albufeira,metro_cubico
27570,Roxo,60.6,2015-04-01,albufeira,metro_cubico
27571,Roxo,55.8,2015-05-01,albufeira,metro_cubico
27572,Roxo,49.5,2015-06-01,albufeira,metro_cubico
27573,Roxo,41.7,2015-07-01,albufeira,metro_cubico
27574,Roxo,35.3,2015-08-01,albufeira,metro_cubico
27575,Roxo,31.2,2015-09-01,albufeira,metro_cubico
27576,Vale do Gaio,65.6,2014-10-01,albufeira,metro_cubico
27577,Vale do Gaio,86.4,2014-11-01,albufeira,metro_cubico
27578,Vale do Gaio,91.7,2014-12-01,albufeira,metro_cubico
27579,Vale do Gaio,93.6,2015-01-01,albufeira,metro_cubico
27580,Vale do Gaio,96.5,2015-02-01,albufeira,metro_cubico
27581,Vale do Gaio,97.2,2015-03-01,albufeira,metro_cubico
27582,Vale do Gaio,96.0,2015-04-01,albufeira,metro_cubico
27583,Vale do Gaio,86.2,2015-05-01,albufeira,metro_cubico
27584,Vale do Gaio,76.0,2015-06-01,albufeira,metro_cubico
27585,Vale do Gaio,65.6,2015-07-01,albufeira,metro_cubico
27586,Vale do Gaio,55.9,2015-08-01,albufeira,metro_cubico
27587,Vale do Gaio,49.1,2015-09-01,albufeira,metro_cubico
27588,Apartadura,81.2,2014-10-01,albufeira,metro_cubico
27589,Apartadura,85.5,2014-11-01,albufeira,metro_cubico
27590,Apartadura,87.1,2014-12-01,albufeira,metro_cubico
27591,Apartadura,87.0,2015-01-01,albufeira,metro_cubico
27592,Apartadura,90.1,2015-02-01,albufeira,metro_cubico
27593,Apartadura,88.1,2015-03-01,albufeira,metro_cubico
27594,Apartadura,87.2,2015-04-01,albufeira,metro_cubico
27595,Apartadura,83.2,2015-05-01,albufeira,metro_cubico
27596,Apartadura,77.5,2015-06-01,albufeira,metro_cubico
27597,Apartadura,71.7,2015-07-01,albufeira,metro_cubico
27598,Apartadura,65.3,2015-08-01,albufeira,metro_cubico
27599,Apartadura,61.6,2015-09-01,albufeira,metro_cubico
27600,Cabril,50.1,2014-10-01,albufeira,metro_cubico
27601,Cabril,73.3,2014-11-01,albufeira,metro_cubico
27602,Cabril,71.0,2014-12-01,albufeira,metro_cubico
27603,Cabril,59.9,2015-01-01,albufeira,metro_cubico
27604,Cabril,67.9,2015-02-01,albufeira,metro_cubico
27605,Cabril,67.5,2015-03-01,albufeira,metro_cubico
27606,Cabril,64.7,2015-04-01,albufeira,metro_cubico
27607,Cabril,66.7,2015-05-01,albufeira,metro_cubico
27608,Cabril,58.9,2015-06-01,albufeira,metro_cubico
27609,Cabril,48.6,2015-07-01,albufeira,metro_cubico
27610,Cabril,44.9,2015-08-01,albufeira,metro_cubico
27611,Cabril,42.4,2015-09-01,albufeira,metro_cubico
27612,Castelo de Bode,76.6,2014-10-01,albufeira,metro_cubico
27613,Castelo de Bode,81.8,2014-11-01,albufeira,metro_cubico
27614,Castelo de Bode,75.8,2014-12-01,albufeira,metro_cubico
27615,Castelo de Bode,78.9,2015-01-01,albufeira,metro_cubico
27616,Castelo de Bode,84.7,2015-02-01,albufeira,metro_cubico
27617,Castelo de Bode,86.3,2015-03-01,albufeira,metro_cubico
27618,Castelo de Bode,84.3,2015-04-01,albufeira,metro_cubico
27619,Castelo de Bode,79.3,2015-05-01,albufeira,metro_cubico
27620,Castelo de Bode,80.1,2015-06-01,albufeira,metro_cubico
27621,Castelo de Bode,80.3,2015-07-01,albufeira,metro_cubico
27622,Castelo de Bode,76.7,2015-08-01,albufeira,metro_cubico
27623,Castelo de Bode,73.0,2015-09-01,albufeira,metro_cubico
27624,Cova do Viriato,99.3,2014-10-01,albufeira,metro_cubico
27625,Cova do Viriato,100.0,2014-11-01,albufeira,metro_cubico
27626,Cova do Viriato,100.0,2014-12-01,albufeira,metro_cubico
27627,Cova do Viriato,96.5,2015-01-01,albufeira,metro_cubico
27628,Cova do Viriato,97.7,2015-02-01,albufeira,metro_cubico
27629,Cova do Viriato,96.7,2015-03-01,albufeira,metro_cubico
27630,Cova do Viriato,100.0,2015-04-01,albufeira,metro_cubico
27631,Cova do Viriato,93.9,2015-05-01,albufeira,metro_cubico
27632,Cova do Viriato,84.5,2015-06-01,albufeira,metro_cubico
27633,Cova do Viriato,72.3,2015-07-01,albufeira,metro_cubico
27634,Cova do Viriato,54.7,2015-08-01,albufeira,metro_cubico
27635,Cova do Viriato,47.9,2015-09-01,albufeira,metro_cubico
27636,Divor,70.0,2014-10-01,albufeira,metro_cubico
27637,Divor,77.5,2014-11-01,albufeira,metro_cubico
27638,Divor,79.3,2014-12-01,albufeira,metro_cubico
27639,Divor,81.4,2015-01-01,albufeira,metro_cubico
27640,Divor,82.8,2015-02-01,albufeira,metro_cubico
27641,Divor,82.6,2015-03-01,albufeira,metro_cubico
27642,Divor,82.6,2015-04-01,albufeira,metro_cubico
27643,Divor,76.5,2015-05-01,albufeira,metro_cubico
27644,Divor,70.4,2015-06-01,albufeira,metro_cubico
27645,Divor,59.9,2015-07-01,albufeira,metro_cubico
27646,Divor,51.8,2015-08-01,albufeira,metro_cubico
27647,Divor,48.0,2015-09-01,albufeira,metro_cubico
27648,Idanha,62.6,2014-10-01,albufeira,metro_cubico
27649,Idanha,89.7,2014-11-01,albufeira,metro_cubico
27650,Idanha,88.7,2014-12-01,albufeira,metro_cubico
27651,Idanha,92.5,2015-01-01,albufeira,metro_cubico
27652,Idanha,93.5,2015-02-01,albufeira,metro_cubico
27653,Idanha,93.1,2015-03-01,albufeira,metro_cubico
27654,Idanha,91.5,2015-04-01,albufeira,metro_cubico
27655,Idanha,85.2,2015-05-01,albufeira,metro_cubico
27656,Idanha,76.5,2015-06-01,albufeira,metro_cubico
27657,Idanha,65.1,2015-07-01,albufeira,metro_cubico
27658,Idanha,54.9,2015-08-01,albufeira,metro_cubico
27659,Idanha,49.4,2015-09-01,albufeira,metro_cubico
27660,Magos,72.7,2014-10-01,albufeira,metro_cubico
27661,Magos,99.8,2014-11-01,albufeira,metro_cubico
27662,Magos,99.1,2014-12-01,albufeira,metro_cubico
27663,Magos,100.0,2015-01-01,albufeira,metro_cubico
27664,Magos,100.0,2015-02-01,albufeira,metro_cubico
27665,Magos,100.0,2015-03-01,albufeira,metro_cubico
27666,Magos,98.3,2015-04-01,albufeira,metro_cubico
27667,Magos,84.7,2015-05-01,albufeira,metro_cubico
27668,Magos,65.5,2015-06-01,albufeira,metro_cubico
27669,Magos,44.6,2015-07-01,albufeira,metro_cubico
27670,Magos,27.9,2015-08-01,albufeira,metro_cubico
27671,Magos,25.3,2015-09-01,albufeira,metro_cubico
27672,Maranhão,65.5,2014-10-01,albufeira,metro_cubico
27673,Maranhão,79.4,2014-11-01,albufeira,metro_cubico
27674,Maranhão,84.7,2014-12-01,albufeira,metro_cubico
27675,Maranhão,90.4,2015-01-01,albufeira,metro_cubico
27676,Maranhão,94.7,2015-02-01,albufeira,metro_cubico
27677,Maranhão,94.2,2015-03-01,albufeira,metro_cubico
27678,Maranhão,93.7,2015-04-01,albufeira,metro_cubico
27679,Maranhão,88.1,2015-05-01,albufeira,metro_cubico
27680,Maranhão,78.6,2015-06-01,albufeira,metro_cubico
27681,Maranhão,66.0,2015-07-01,albufeira,metro_cubico
27682,Maranhão,54.8,2015-08-01,albufeira,metro_cubico
27683,Maranhão,49.5,2015-09-01,albufeira,metro_cubico
27684,Meimoa,84.4,2014-10-01,albufeira,metro_cubico
27685,Meimoa,84.9,2014-11-01,albufeira,metro_cubico
27686,Meimoa,84.8,2014-12-01,albufeira,metro_cubico
27687,Meimoa,84.4,2015-01-01,albufeira,metro_cubico
27688,Meimoa,84.4,2015-02-01,albufeira,metro_cubico
27689,Meimoa,81.9,2015-03-01,albufeira,metro_cubico
27690,Meimoa,92.3,2015-04-01,albufeira,metro_cubico
27691,Meimoa,92.6,2015-05-01,albufeira,metro_cubico
27692,Meimoa,89.5,2015-06-01,albufeira,metro_cubico
27693,Meimoa,75.1,2015-07-01,albufeira,metro_cubico
27694,Meimoa,64.9,2015-08-01,albufeira,metro_cubico
27695,Meimoa,66.6,2015-09-01,albufeira,metro_cubico
27696,Minutos,87.9,2014-10-01,albufeira,metro_cubico
27697,Minutos,91.3,2014-11-01,albufeira,metro_cubico
27698,Minutos,93.2,2014-12-01,albufeira,metro_cubico
27699,Minutos,92.2,2015-01-01,albufeira,metro_cubico
27700,Minutos,92.2,2015-02-01,albufeira,metro_cubico
27701,Minutos,93.2,2015-03-01,albufeira,metro_cubico
27702,Minutos,94.2,2015-04-01,albufeira,metro_cubico
27703,Minutos,91.2,2015-05-01,albufeira,metro_cubico
27704,Minutos,86.3,2015-06-01,albufeira,metro_cubico
27705,Minutos,80.8,2015-07-01,albufeira,metro_cubico
27706,Minutos,77.1,2015-08-01,albufeira,metro_cubico
27707,Minutos,75.1,2015-09-01,albufeira,metro_cubico
27708,Montargil,73.0,2014-10-01,albufeira,metro_cubico
27709,Montargil,93.4,2014-11-01,albufeira,metro_cubico
27710,Montargil,91.2,2014-12-01,albufeira,metro_cubico
27711,Montargil,93.8,2015-01-01,albufeira,metro_cubico
27712,Montargil,92.3,2015-02-01,albufeira,metro_cubico
27713,Montargil,97.0,2015-03-01,albufeira,metro_cubico
27714,Montargil,98.2,2015-04-01,albufeira,metro_cubico
27715,Montargil,90.3,2015-05-01,albufeira,metro_cubico
27716,Montargil,81.4,2015-06-01,albufeira,metro_cubico
27717,Montargil,70.8,2015-07-01,albufeira,metro_cubico
27718,Montargil,60.7,2015-08-01,albufeira,metro_cubico
27719,Montargil,55.0,2015-09-01,albufeira,metro_cubico
27720,Pracana,52.7,2014-10-01,albufeira,metro_cubico
27721,Pracana,66.1,2014-11-01,albufeira,metro_cubico
27722,Pracana,45.6,2014-12-01,albufeira,metro_cubico
27723,Pracana,59.0,2015-01-01,albufeira,metro_cubico
27724,Pracana,59.9,2015-02-01,albufeira,metro_cubico
27725,Pracana,60.8,2015-03-01,albufeira,metro_cubico
27726,Pracana,63.6,2015-04-01,albufeira,metro_cubico
27727,Pracana,60.9,2015-05-01,albufeira,metro_cubico
27728,Pracana,52.7,2015-06-01,albufeira,metro_cubico
27729,Pracana,46.9,2015-07-01,albufeira,metro_cubico
27730,Pracana,45.0,2015-08-01,albufeira,metro_cubico
27731,Pracana,44.3,2015-09-01,albufeira,metro_cubico
27732,Póvoa,41.0,2014-10-01,albufeira,metro_cubico
27733,Póvoa,45.7,2014-11-01,albufeira,metro_cubico
27734,Póvoa,47.8,2014-12-01,albufeira,metro_cubico
27735,Póvoa,45.4,2015-01-01,albufeira,metro_cubico
27736,Póvoa,48.4,2015-02-01,albufeira,metro_cubico
27737,Póvoa,51.3,2015-03-01,albufeira,metro_cubico
27738,Póvoa,53.5,2015-04-01,albufeira,metro_cubico
27739,Póvoa,53.3,2015-05-01,albufeira,metro_cubico
27740,Póvoa,49.6,2015-06-01,albufeira,metro_cubico
27741,Póvoa,47.3,2015-07-01,albufeira,metro_cubico
27742,Póvoa,43.0,2015-08-01,albufeira,metro_cubico
27743,Póvoa,40.6,2015-09-01,albufeira,metro_cubico
27744,Sta Águeda - Marateca,74.3,2014-10-01,albufeira,metro_cubico
27745,Sta Águeda - Marateca,83.5,2014-11-01,albufeira,metro_cubico
27746,Sta Águeda - Marateca,88.0,2014-12-01,albufeira,metro_cubico
27747,Sta Águeda - Marateca,88.0,2015-01-01,albufeira,metro_cubico
27748,Sta Águeda - Marateca,88.0,2015-02-01,albufeira,metro_cubico
27749,Sta Águeda - Marateca,87.0,2015-03-01,albufeira,metro_cubico
27750,Sta Águeda - Marateca,86.4,2015-04-01,albufeira,metro_cubico
27751,Sta Águeda - Marateca,82.8,2015-05-01,albufeira,metro_cubico
27752,Sta Águeda - Marateca,76.3,2015-06-01,albufeira,metro_cubico
27753,Sta Águeda - Marateca,67.9,2015-07-01,albufeira,metro_cubico
27754,Sta Águeda - Marateca,61.7,2015-08-01,albufeira,metro_cubico
27755,Sta Águeda - Marateca,59.1,2015-09-01,albufeira,metro_cubico
27756,Arade,34.3,2013-10-01,albufeira,metro_cubico
27757,Arade,32.4,2013-11-01,albufeira,metro_cubico
27758,Arade,31.9,2013-12-01,albufeira,metro_cubico
27759,Arade,37.2,2014-01-01,albufeira,metro_cubico
27760,Arade,63.2,2014-02-01,albufeira,metro_cubico
27761,Arade,61.4,2014-03-01,albufeira,metro_cubico
27762,Arade,70.7,2014-04-01,albufeira,metro_cubico
27763,Arade,63.7,2014-05-01,albufeira,metro_cubico
27764,Arade,54.4,2014-06-01,albufeira,metro_cubico
27765,Arade,43.3,2014-07-01,albufeira,metro_cubico
27766,Arade,32.6,2014-08-01,albufeira,metro_cubico
27767,Arade,26.9,2014-09-01,albufeira,metro_cubico
27768,Funcho,75.3,2013-10-01,albufeira,metro_cubico
27769,Funcho,75.1,2013-11-01,albufeira,metro_cubico
27770,Funcho,76.1,2013-12-01,albufeira,metro_cubico
27771,Funcho,76.4,2014-01-01,albufeira,metro_cubico
27772,Funcho,76.9,2014-02-01,albufeira,metro_cubico
27773,Funcho,78.8,2014-03-01,albufeira,metro_cubico
27774,Funcho,80.8,2014-04-01,albufeira,metro_cubico
27775,Funcho,80.6,2014-05-01,albufeira,metro_cubico
27776,Funcho,80.0,2014-06-01,albufeira,metro_cubico
27777,Funcho,78.9,2014-07-01,albufeira,metro_cubico
27778,Funcho,77.5,2014-08-01,albufeira,metro_cubico
27779,Funcho,77.4,2014-09-01,albufeira,metro_cubico
27780,Odelouca,65.3,2013-10-01,albufeira,metro_cubico
27781,Odelouca,62.8,2013-11-01,albufeira,metro_cubico
27782,Odelouca,62.0,2013-12-01,albufeira,metro_cubico
27783,Odelouca,63.9,2014-01-01,albufeira,metro_cubico
27784,Odelouca,73.6,2014-02-01,albufeira,metro_cubico
27785,Odelouca,73.2,2014-03-01,albufeira,metro_cubico
27786,Odelouca,84.3,2014-04-01,albufeira,metro_cubico
27787,Odelouca,81.6,2014-05-01,albufeira,metro_cubico
27788,Odelouca,78.2,2014-06-01,albufeira,metro_cubico
27789,Odelouca,74.4,2014-07-01,albufeira,metro_cubico
27790,Odelouca,70.4,2014-08-01,albufeira,metro_cubico
27791,Odelouca,67.7,2014-09-01,albufeira,metro_cubico
27792,Guilhofrei,78.7,2013-10-01,albufeira,metro_cubico
27793,Guilhofrei,69.5,2013-11-01,albufeira,metro_cubico
27794,Guilhofrei,99.6,2013-12-01,albufeira,metro_cubico
27795,Guilhofrei,94.4,2014-01-01,albufeira,metro_cubico
27796,Guilhofrei,98.2,2014-02-01,albufeira,metro_cubico
27797,Guilhofrei,75.0,2014-03-01,albufeira,metro_cubico
27798,Guilhofrei,65.9,2014-04-01,albufeira,metro_cubico
27799,Guilhofrei,69.5,2014-05-01,albufeira,metro_cubico
27800,Guilhofrei,70.7,2014-06-01,albufeira,metro_cubico
27801,Guilhofrei,72.2,2014-07-01,albufeira,metro_cubico
27802,Guilhofrei,68.4,2014-08-01,albufeira,metro_cubico
27803,Guilhofrei,66.7,2014-09-01,albufeira,metro_cubico
27804,Alto Rabagão,59.9,2013-10-01,albufeira,metro_cubico
27805,Alto Rabagão,63.4,2013-11-01,albufeira,metro_cubico
27806,Alto Rabagão,67.4,2013-12-01,albufeira,metro_cubico
27807,Alto Rabagão,84.8,2014-01-01,albufeira,metro_cubico
27808,Alto Rabagão,97.6,2014-02-01,albufeira,metro_cubico
27809,Alto Rabagão,96.5,2014-03-01,albufeira,metro_cubico
27810,Alto Rabagão,99.5,2014-04-01,albufeira,metro_cubico
27811,Alto Rabagão,97.9,2014-05-01,albufeira,metro_cubico
27812,Alto Rabagão,86.3,2014-06-01,albufeira,metro_cubico
27813,Alto Rabagão,84.2,2014-07-01,albufeira,metro_cubico
27814,Alto Rabagão,77.5,2014-08-01,albufeira,metro_cubico
27815,Alto Rabagão,68.8,2014-09-01,albufeira,metro_cubico
27816,Caniçada,93.8,2013-10-01,albufeira,metro_cubico
